 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -787 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -371 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -359 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -347 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -335 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -323 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -311 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -299 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -287 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -274 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -262 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -250 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -238 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -226 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -214 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -202 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -189 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -177 -364 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -165 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -153 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -141 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -129 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -117 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -105 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -92 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -80 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -68 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -56 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -44 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -32 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -20 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -7 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 5 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 17 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 29 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 41 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 50 -364 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -636 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -622 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -608 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -594 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -580 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -566 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -552 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -537 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -523 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -509 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -495 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -481 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -467 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -453 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -439 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -424 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -410 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -396 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -382 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -368 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -354 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -340 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -325 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -311 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -297 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -283 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -269 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -255 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -241 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -227 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -212 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -198 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -184 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -170 -424 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -156 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -142 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -128 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -113 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -99 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -85 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -71 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -57 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -43 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -29 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -15 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 0 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 14 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 28 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 42 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 50 -424 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -630 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -610 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -589 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -569 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -548 -614 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -528 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -507 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -487 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -466 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -446 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -425 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -405 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -384 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -364 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -343 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -323 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -303 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -282 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -262 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -241 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -221 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -200 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -180 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -159 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -139 -614 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -118 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -98 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -77 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -57 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -37 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -16 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 4 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 25 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 45 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 50 -614 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -629 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -608 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -587 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -566 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -545 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -524 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -503 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -482 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -461 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -440 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -419 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -398 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -377 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -356 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -334 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -313 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -292 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -271 -632 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -250 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -229 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -208 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -187 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -166 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -145 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -124 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -103 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -82 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -61 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -40 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -18 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 3 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 24 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 45 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 50 -632 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -635 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -619 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -604 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -588 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -572 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -557 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -541 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -526 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -510 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -494 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -479 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -463 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -448 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -432 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -416 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -401 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -385 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -370 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -354 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -338 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -323 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -307 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -292 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -276 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -260 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -245 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -229 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -214 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -198 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -182 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -167 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -151 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -136 -468 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -120 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -104 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -89 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -73 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -58 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -42 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -26 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -11 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 5 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 20 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 36 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, 50 -468 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -634 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -617 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -600 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -583 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -566 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -549 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -533 -505 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -516 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -499 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -482 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -465 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -448 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -432 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -415 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -398 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -381 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -364 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -347 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -331 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -314 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -297 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -280 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -263 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -246 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -230 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -213 -505 0,1
 Desplazamiento Bala, Velocidad Bala, Estatus, -196 -505 1,0
 Desplazamiento Bala, Velocidad Bala, Estatus, -179 -505 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -162 -505 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -145 -505 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -129 -505 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -112 -505 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -95 -505 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -78 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -61 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -44 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -28 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -11 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, 6 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, 23 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, 40 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, 50 -505 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -650 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -630 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -610 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -590 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -570 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -550 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -530 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -510 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -489 -604 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -469 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -449 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -429 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -409 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -389 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -369 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -349 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -328 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -308 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -288 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -268 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -248 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -228 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -208 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -187 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -167 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -147 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -127 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -107 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -87 -604 1,0
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -67 -604 0,1
demo1.js:180 Desplazamiento Bala, Velocidad Bala, Estatus, -47 -604 0,1
